Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
1,-818.375859,-66.06640033,16.40618958,0.191774361,-0.010294416,-0.181479945,,
1,-823.2636234,-65.65890626,15.6634502,0.186547811,-0.000777184,-0.185770627,,
1,-827.9482623,-65.23521185,14.91684608,0.181275208,0.008740218,-0.190015426,,
1,-832.4286196,-64.79542164,14.16656138,0.175957904,0.018255485,-0.194213389,,
1,-836.7035901,-64.33964415,13.41278128,0.170597161,0.027766225,-0.198363386,,
1,-840.7721188,-63.86799183,12.65569171,0.165194351,0.037270137,-0.202464488,,
1,-844.6332019,-63.38058104,11.89547951,0.159750757,0.046764831,-0.206515588,,
1,-848.2858868,-62.87753207,11.13233222,0.154267773,0.056248009,-0.210515782,,
1,-851.7292722,-62.35896902,10.36643818,0.148746701,0.065717286,-0.214463987,,
1,-854.9625086,-61.82501984,9.597986306,0.143188954,0.075170371,-0.218359324,,
1,-857.9847981,-61.27581627,8.827166254,0.137595852,0.084604886,-0.222200738,,
1,-860.795395,-60.71149384,8.054168165,0.131968827,0.094018548,-0.225987375,,
1,-863.3936059,-60.13219176,7.279182813,0.126309216,0.103408991,-0.229718207,,
1,-865.7787898,-59.53805298,6.502401365,0.120618465,0.112773941,-0.233392406,,
1,-867.9503581,-58.92922409,5.724015529,0.11489793,0.122111044,-0.237008974,,
1,-869.9077749,-58.30585531,4.944217312,0.10914907,0.131418039,-0.24056711,,
1,-871.6505574,-57.66810044,4.163199164,0.103373256,0.140692588,-0.244065844,,
1,-873.1782755,-57.01611685,3.381153744,0.097571961,0.149932444,-0.247504405,,
1,-874.4905524,-56.35006541,2.598274056,0.091746568,0.159135286,-0.250881854,,
1,-875.5870641,-55.67011044,1.814753218,0.085898563,0.168298884,-0.254197446,,
1,-876.4675402,-54.97641972,1.030784597,0.08002934,0.177420936,-0.257450275,,
1,-877.1317634,-54.2691644,0.246561581,0.074140395,0.186499233,-0.260639628,,
1,-877.5795699,-53.548519,-0.537722291,0.068233134,0.195531493,-0.263764627,,
1,-877.8108491,-52.81466131,-1.321873551,0.062309062,0.20451553,-0.266824592,,
1,-877.825544,-52.06777241,-2.10569868,0.056369594,0.213449084,-0.269818678,,
1,-877.6236509,-51.30803659,-2.889004322,0.050416241,0.222329994,-0.272746235,,
1,-877.2052197,-50.53564128,-3.671597167,0.044450426,0.231156027,-0.275606453,,
1,-876.5703536,-49.75077708,-4.453284163,0.038473667,0.239925046,-0.278398713,,
1,-875.7192092,-48.95363763,-5.233872399,0.032487393,0.248634847,-0.28112224,,
1,-874.6519966,-48.14441963,-6.013169319,0.026493127,0.257283321,-0.283776448,,
1,-873.3689791,-47.32332272,-6.7909826,0.020492301,0.265868294,-0.286360595,,
1,-871.8704732,-46.4905495,-7.567120371,0.014486444,0.274387689,-0.288874132,,
1,-870.1568487,-45.64630545,-8.341391089,0.008476989,0.282839362,-0.291316351,,
1,-868.2285284,-44.79079887,-9.113603757,0.002465466,0.291221269,-0.293686735,,
1,-866.085988,-43.92424085,-9.8835678,-0.003546687,0.299531301,-0.295984614,,
1,-863.7297563,-43.04684519,-10.65109328,-0.009557941,0.307767448,-0.298209507,,
1,-861.1604145,-42.15882838,-11.41599079,-0.01556686,0.315927639,-0.300360779,,
1,-858.3785967,-41.26040953,-12.17807164,-0.021571914,0.324009899,-0.302437985,,
1,-855.3849892,-40.35181031,-12.93714775,-0.027571668,0.332012194,-0.304440527,,
1,-852.1803305,-39.43325489,-13.69303187,-0.033564595,0.339932591,-0.306367996,,
1,-848.7654115,-38.50496992,-14.44553747,-0.039549263,0.347769094,-0.308219831,,
1,-845.1410747,-37.56718444,-15.19447891,-0.04552415,0.35551981,-0.309995661,,
1,-841.3082144,-36.62012984,-15.93967136,-0.051487826,0.363182788,-0.311694962,,
1,-837.2677762,-35.66403978,-16.68093099,-0.057438775,0.370756175,-0.3133174,,
1,-833.0207571,-34.69915017,-17.41807488,-0.063375574,0.378238064,-0.31486249,,
1,-828.5682049,-33.72569908,-18.15092118,-0.069296712,0.385626647,-0.316329935,,
1,-823.9112184,-32.74392669,-18.87928904,-0.075200775,0.392920064,-0.317719289,,
1,-819.0509464,-31.75407524,-19.60299878,-0.08108626,0.400116553,-0.319030294,,
1,-813.9885882,-30.75638896,-20.32187179,-0.08695176,0.4072143,-0.320262541,,
1,-808.7253929,-29.75111402,-21.03573074,-0.092795782,0.414211593,-0.32141581,,
1,-803.2626591,-28.73849845,-21.74439947,-0.098616931,0.421106665,-0.322489734,,
1,-797.6017345,-27.7187921,-22.44770315,-0.104413724,0.427897855,-0.323484131,,
1,-791.7440161,-26.69224657,-23.14546822,-0.110184777,0.434583449,-0.324398672,,
1,-785.690949,-25.65911514,-23.83752255,-0.11592862,0.441161834,-0.325233214,,
1,-779.4440269,-24.61965273,-24.52369536,-0.121643881,0.447631351,-0.32598747,,
1,-773.0047909,-23.57411579,-25.20381737,-0.127329106,0.45399044,-0.326661334,,
1,-766.37483,-22.52276231,-25.87772074,-0.132982935,0.460237495,-0.32725456,,
1,-759.5557799,-21.4658517,-26.54523923,-0.13860393,0.466371012,-0.327767082,,
1,-752.5493231,-20.40364472,-27.2062081,-0.144190748,0.47238944,-0.328198692,,
1,-745.3571885,-19.33640346,-27.86046431,-0.149741967,0.478291332,-0.328549365,,
1,-737.9811504,-18.26439124,-28.50784639,-0.15525626,0.484075194,-0.328818934,,
1,-730.423029,-17.18787258,-29.14819464,-0.160732224,0.489739636,-0.329007412,,
1,-722.6846889,-16.10711308,-29.78135104,-0.16616855,0.495283224,-0.329114674,,
1,-714.7680396,-15.02237941,-30.4071594,-0.171563855,0.500704627,-0.329140772,,
1,-706.6750343,-13.9339392,-31.02546527,-0.17691685,0.50600247,-0.32908562,,
1,-698.4076699,-12.84206102,-31.63611613,-0.182226171,0.511175482,-0.328949311,,
1,-689.9679863,-11.74701427,-32.23896127,-0.187490551,0.516222352,-0.328731801,,
1,-681.3580657,-10.64906913,-32.83385199,-0.192708649,0.521141869,-0.32843322,,
1,-672.5800326,-9.548496504,-33.42064148,-0.197879219,0.525932785,-0.328053566,,
1,-663.6360528,-8.445567948,-33.99918498,-0.203000944,0.530593953,-0.327593008,,
1,-654.5283331,-7.340555589,-34.56933972,-0.208072602,0.535124186,-0.327051584,,
1,-645.2591207,-6.233732073,-35.13096505,-0.2130929,0.539522403,-0.326429504,,
1,-635.8307027,-5.12537049,-35.68392236,-0.21806064,0.543787484,-0.325726844,,
1,-626.2454053,-4.015744316,-36.22807527,-0.222974556,0.547918411,-0.324943855,,
1,-616.5055935,-2.90512733,-36.76328945,-0.227833476,0.551914129,-0.324080653,,
1,-606.6136707,-1.793793563,-37.28943291,-0.23263616,0.555773689,-0.323137529,,
1,-596.5720773,-0.682017219,-37.80637578,-0.237381465,0.559496102,-0.322114637,,
1,-586.3832911,0.429927387,-38.31399056,-0.242068179,0.563080486,-0.321012307,,
1,-576.0498259,1.541765901,-38.81215195,-0.246695185,0.56652592,-0.319830735,,
1,-565.5742315,2.653223992,-39.30073709,-0.251261302,0.56983159,-0.318570288,,
1,-554.9590924,3.764027425,-39.77962538,-0.255765444,0.572996645,-0.317231201,,
1,-544.2070279,4.873902125,-40.24869871,-0.260206459,0.57602034,-0.315813881,,
1,-533.3206908,5.982574249,-40.70784129,-0.264583291,0.578901892,-0.314318601,,
1,-522.3027671,7.089770246,-41.15693989,-0.26889482,0.581640626,-0.312745806,,
1,-511.1559754,8.195216935,-41.59588365,-0.273140024,0.584235832,-0.311095809,,
1,-499.883066,9.29864156,-42.02456431,-0.277317813,0.586686904,-0.309369092,,
1,-488.4868203,10.39977187,-42.44287606,-0.281427197,0.588993203,-0.307566005,,
1,-476.9700502,11.49833618,-42.85071572,-0.285467124,0.591154193,-0.30568707,,
1,-465.3355972,12.59406343,-43.24798264,-0.289436634,0.593169308,-0.303732674,,
1,-453.586332,13.68668327,-43.63457882,-0.29333471,0.595038084,-0.301703374,,
1,-441.7251535,14.77592611,-44.01040885,-0.297160429,0.596760026,-0.299599597,,
1,-429.7549883,15.86152319,-44.37538003,-0.300912808,0.598334744,-0.297421936,,
1,-417.6787899,16.94320667,-44.72940227,-0.30459096,0.599761815,-0.295170855,,
1,-405.4995378,18.02070965,-45.07238826,-0.308193939,0.601040921,-0.292846981,,
1,-393.2202372,19.09376627,-45.40425334,-0.311720895,0.602171711,-0.290450817,,
1,-380.8439177,20.16211178,-45.72491566,-0.315170918,0.603153942,-0.287983025,,
1,-368.3736331,21.22548258,-46.03429606,-0.318543195,0.603987337,-0.285444141,,
1,-355.8124601,22.28361629,-46.33231825,-0.321836858,0.604671723,-0.282834866,,
1,-343.1634982,23.33625183,-46.61890866,-0.32505113,0.6052069,-0.28015577,,
1,-330.4298681,24.38312949,-46.89399661,-0.328185181,0.605592767,-0.277407586,,
1,-317.6147118,25.42399096,-47.15751419,-0.331238276,0.605829196,-0.27459092,,
1,-304.7211911,26.45857943,-47.40939642,-0.334209623,0.605916163,-0.27170654,,
1,-291.7524875,27.48663962,-47.64958112,-0.337098527,0.605853613,-0.268755086,,
1,-278.7118006,28.50791789,-47.87800905,-0.339904238,0.605641594,-0.265737356,,
1,-265.6023482,29.52216223,-48.09462383,-0.3426261,0.605280125,-0.262654025,,
1,-252.4273647,30.52912241,-48.29937204,-0.345263406,0.604769329,-0.259505924,,
1,-239.1901009,31.52854997,-48.49220312,-0.34781554,0.604109299,-0.256293759,,
1,-225.8938229,32.52019832,-48.67306954,-0.350281838,0.60330023,-0.253018393,,
1,-212.5418114,33.50382278,-48.84192663,-0.352661726,0.60234229,-0.249680564,,
1,-199.1373607,34.47918065,-48.99873277,-0.354954581,0.601235747,-0.246281166,,
1,-185.6837782,35.44603129,-49.14344923,-0.357159875,0.599980842,-0.242820967,,
1,-172.1843834,36.40413614,-49.27604033,-0.359277025,0.598577917,-0.239300892,,
1,-158.642507,37.3532588,-49.39647334,-0.361305547,0.597027285,-0.235721738,,
1,-145.0614903,38.29316508,-49.50471856,-0.363244903,0.595329362,-0.232084459,,
1,-131.4446843,39.22362309,-49.60074926,-0.365094652,0.593484535,-0.228389883,,
1,-117.7954486,40.14440323,-49.68454178,-0.3668543,0.591493289,-0.22463899,,
1,-104.1171511,41.05527833,-49.7560754,-0.36852345,0.589356086,-0.220832637,,
1,-90.4131665,41.95602364,-49.81533252,-0.370101653,0.587073484,-0.216971831,,
1,-76.68687623,42.84641692,-49.86229847,-0.371588557,0.584646015,-0.213057458,,
1,-62.94166697,43.72623847,-49.89696171,-0.372983759,0.582074309,-0.20909055,,
1,-49.18093019,44.5952712,-49.91931364,-0.374286949,0.579358969,-0.20507202,,
1,-35.4080611,45.45330071,-49.92934879,-0.375497771,0.576500696,-0.201002925,,
1,-21.62645798,46.30011528,-49.92706465,-0.376615962,0.573500165,-0.196884203,,
1,-7.839521214,47.13550597,-49.9124618,-0.377641211,0.570358147,-0.192716936,,
1,5.949347451,47.95926667,-49.88554383,-0.378573299,0.567075386,-0.188502087,,
1,19.73674585,48.77119412,-49.84631741,-0.379411961,0.563652723,-0.184240762,,
1,33.51927212,49.571088,-49.79479218,-0.380157026,0.560090972,-0.179933946,,
1,47.29352566,50.35875093,-49.73098089,-0.380808275,0.556391042,-0.175582767,,
1,61.05610784,51.13398858,-49.65489925,-0.381365583,0.552553816,-0.171188233,,
1,74.80362298,51.89660967,-49.56656606,-0.381828775,0.548580271,-0.166751495,,
1,88.53267907,52.64642604,-49.46600309,-0.382197774,0.544471356,-0.162273582,,
1,102.2398887,53.38325267,-49.35323518,-0.382472454,0.540228116,-0.157755663,,
1,115.9218698,54.10690777,-49.22829013,-0.382652781,0.535851569,-0.153198788,,
1,129.5752465,54.81721278,-49.09119879,-0.382738676,0.531342823,-0.148604147,,
1,143.1966501,55.51399245,-48.94199496,-0.382730152,0.52670296,-0.143972808,,
1,156.7827197,56.19707485,-48.78071548,-0.382627178,0.521933157,-0.139305979,,
1,170.3301031,56.86629146,-48.60740011,-0.382429813,0.51703456,-0.134604747,,
1,183.8354578,57.52147714,-48.42209166,-0.382138071,0.512008407,-0.129870336,,
1,197.2954514,58.16247025,-48.2248358,-0.381752059,0.506855909,-0.12510385,,
1,210.706763,58.78911262,-48.01568125,-0.381271838,0.501578367,-0.120306529,,
1,224.0660835,59.40124964,-47.79467957,-0.380697559,0.496177052,-0.115479493,,
1,237.3701166,59.99873028,-47.56188532,-0.380029332,0.490653329,-0.110623997,,
1,250.6155799,60.58140711,-47.31735592,-0.379267355,0.485008529,-0.105741174,,
1,263.7992051,61.14913638,-47.06115173,-0.378411781,0.479244076,-0.100832294,,
1,276.9177395,61.70177799,-46.79333593,-0.377462857,0.473361361,-0.095898504,,
1,289.9679462,62.2391956,-46.51397463,-0.376420781,0.467361866,-0.090941085,,
1,302.9466052,62.7612566,-46.22313673,-0.375285846,0.461247042,-0.085961197,,
1,315.8505144,63.26783219,-45.92089402,-0.374058297,0.455018427,-0.080960131,,
1,328.6764898,63.75879737,-45.60732105,-0.37273847,0.448677528,-0.075939058,,
1,341.4213668,64.23403101,-45.28249521,-0.371326659,0.44222594,-0.070899281,,
1,354.0820008,64.69341584,-44.94649661,-0.369823245,0.435665224,-0.06584198,,
1,366.6552681,65.13683853,-44.5994082,-0.368228565,0.428997029,-0.060768464,,
1,379.1380662,65.56418966,-44.24131558,-0.366543046,0.422222971,-0.055679925,,
1,391.5273154,65.9753638,-43.87230713,-0.36476707,0.41534475,-0.05057768,,
1,403.8199586,66.37025948,-43.49247387,-0.36290111,0.408364035,-0.045462924,,
1,416.012963,66.74877929,-43.10190956,-0.360945593,0.401282576,-0.040336983,,
1,428.10332,67.11082981,-42.70071052,-0.358901033,0.394102092,-0.03520106,,
1,440.0880466,67.45632173,-42.28897578,-0.356767903,0.386824384,-0.030056482,,
1,451.9641856,67.78516979,-41.86680689,-0.354546761,0.379451219,-0.024904458,,
1,463.7288069,68.09729287,-41.43430805,-0.352238123,0.371984444,-0.019746321,,
1,475.3790077,68.39261394,-40.99158594,-0.349842592,0.364425873,-0.014583282,,
1,486.9119134,68.67106014,-40.53874983,-0.347360725,0.3567774,-0.009416675,,
1,498.3246786,68.93256277,-40.07591141,-0.344793168,0.349040883,-0.004247716,,
1,509.6144872,69.1770573,-39.60318492,-0.342140521,0.34121826,0.000922261,,
1,520.7785537,69.40448342,-39.12068697,-0.339403472,0.333311432,0.00609204,,
1,531.8141235,69.614785,-38.62853662,-0.336582663,0.325322378,0.011260285,,
1,542.7184738,69.80791016,-38.12685529,-0.333678823,0.317253042,0.016425781,,
1,553.488914,69.98381125,-37.61576679,-0.330692636,0.309105443,0.021587193,,
1,564.1227868,70.14244487,-37.09539719,-0.327624871,0.300881562,0.026743309,,
1,574.6174683,70.28377187,-36.56587491,-0.324476253,0.292583458,0.031892795,,
1,584.9703692,70.40775739,-36.02733057,-0.321247591,0.284213149,0.037034442,,
1,595.1789351,70.51437083,-35.47989709,-0.317939649,0.275772728,0.04216692,,
1,605.2406471,70.60358589,-34.9237095,-0.314553275,0.267264251,0.047289024,,
1,615.1530226,70.67538056,-34.35890506,-0.311089274,0.258689844,0.052399429,,
1,624.913616,70.72973712,-33.78562311,-0.307548531,0.250051596,0.057496935,,
1,634.5200189,70.76664216,-33.20400511,-0.303931888,0.241351665,0.062580224,,
1,643.9698611,70.78608658,-32.61419455,-0.300240271,0.23259217,0.0676481,,
1,653.2608111,70.78806557,-32.01633699,-0.296474557,0.2237753,0.072699256,,
1,662.3905763,70.77257866,-31.4105799,-0.292635707,0.214903204,0.077732503,,
1,671.3569042,70.73962965,-30.79707277,-0.288724638,0.205978097,0.082746541,,
1,680.1575824,70.68922668,-30.17596695,-0.284742345,0.197002154,0.087740191,,
1,688.7904396,70.62138219,-29.54741573,-0.28068978,0.187977618,0.092712162,,
1,697.2533457,70.53611291,-28.91157415,-0.276567974,0.178906687,0.097661287,,
1,705.5442126,70.43343989,-28.26859912,-0.272377913,0.169791628,0.102586285,,
1,713.6609946,70.31338846,-27.61864927,-0.268120661,0.160634661,0.107486,,
1,721.6016891,70.17598823,-26.96188499,-0.263797239,0.151438074,0.112359166,,
1,729.3643368,70.02127311,-26.2984683,-0.259408744,0.142204108,0.117204636,,
1,736.9470224,69.84928128,-25.6285629,-0.254956227,0.132935069,0.122021158,,
1,744.347875,69.66005517,-24.95233407,-0.250440818,0.123633217,0.126807602,,
1,751.5650685,69.45364146,-24.26994869,-0.245863601,0.114300873,0.131562728,,
1,758.5968222,69.2300911,-23.58157508,-0.241225735,0.104940314,0.136285421,,
1,765.4414011,68.98945923,-22.88738313,-0.236528335,0.095553876,0.140974459,,
1,772.0971164,68.73180522,-22.18754408,-0.231772589,0.086143848,0.145628741,,
1,778.562326,68.45719266,-21.48223065,-0.226959642,0.076712579,0.150247063,,
1,784.8354345,68.1656893,-20.77161683,-0.222090709,0.067262369,0.15482834,,
1,790.9148944,67.85736705,-20.05587798,-0.217166964,0.057795576,0.159371388,,
1,796.7992054,67.53230201,-19.33519066,-0.21218965,0.04831451,0.16387514,,
1,802.4869158,67.19057436,-18.60973274,-0.207159966,0.038821536,0.168338431,,
1,807.9766221,66.83226842,-17.87968317,-0.202079183,0.02931897,0.172760213,,
1,813.26697,66.45747261,-17.14522211,-0.196948524,0.019809183,0.177139341,,
1,818.356654,66.0662794,-16.40653075,-0.191769285,0.010294496,0.181474789,,
1,823.2444184,65.65878531,-15.66379139,-0.186542715,0.000777282,0.185765433,,
1,827.9290572,65.23509087,-14.91718724,-0.181270132,-0.008740137,0.190010269,,
1,832.4094145,64.79530065,-14.16690256,-0.175952808,-0.018255387,0.194208195,,
1,836.6843849,64.33952313,-13.41312243,-0.170592084,-0.027766145,0.198358229,,
1,840.7529136,63.86787078,-12.65603288,-0.165189255,-0.03727004,0.202459295,,
1,844.6139967,63.38045998,-11.89582066,-0.159745681,-0.046764751,0.206510432,,
1,848.2666815,62.87741099,-11.13267339,-0.154262677,-0.056247912,0.210510588,,
1,851.7100669,62.35884791,-10.36677932,-0.148741625,-0.065717206,0.21445883,,
1,854.9433032,61.82489871,-9.598327461,-0.143183858,-0.075170273,0.218354131,,
1,857.9655926,61.27569513,-8.827507386,-0.137590776,-0.084604806,0.222195582,,
1,860.7761895,60.71137267,-8.054509311,-0.131963731,-0.094018451,0.225982182,,
1,863.3744004,60.13207057,-7.279523936,-0.12630414,-0.103408911,0.22971305,,
1,865.7595843,59.53793177,-6.502742502,-0.12061337,-0.112773844,0.233387213,,
1,867.9311525,58.92910286,-5.724356643,-0.114892854,-0.122110964,0.237003817,,
1,869.8885693,58.30573406,-4.944558439,-0.109143975,-0.131417942,0.240561917,,
1,871.6313518,57.66797918,-4.163540269,-0.10336818,-0.140692508,0.244060687,,
1,873.1590699,57.01599557,-3.381494862,-0.097566866,-0.149932347,0.247499213,,
1,874.4713467,56.3499441,-2.598615151,-0.091741491,-0.159135205,0.250876696,,
1,875.5678584,55.66998911,-1.815094325,-0.085893467,-0.168298787,0.254192254,,
1,876.4483345,54.97629837,-1.031125682,-0.080024263,-0.177420855,0.257445118,,
1,877.1125577,54.26904303,-0.246902678,-0.0741353,-0.186499136,0.260634436,,
1,877.5603641,53.54839761,0.537381216,-0.068228058,-0.195531412,0.26375947,,
1,877.7916432,52.8145399,1.321532465,-0.062303967,-0.204515433,0.2668194,,
1,877.8063381,52.06765099,2.105357616,-0.056364517,-0.213449004,0.269813521,,
1,877.604445,51.30791514,2.888663246,-0.050411145,-0.222329898,0.272741043,,
1,877.1860137,50.53551982,3.671256113,-0.044445349,-0.231155947,0.275601295,,
1,876.5511476,49.75065559,4.452943098,-0.038468572,-0.23992495,0.278393521,,
1,875.7000032,48.95351613,5.233531356,-0.032482316,-0.248634766,0.281117082,,
1,874.6327906,48.1442981,6.012828265,-0.026488031,-0.257283225,0.283771256,,
1,873.3497731,47.32320117,6.790641568,-0.020487224,-0.265868214,0.286355438,,
1,871.8512672,46.49042793,7.566779328,-0.014481348,-0.274387592,0.28886894,,
1,870.1376426,45.64618386,8.341050068,-0.008471912,-0.282839281,0.291311193,,
1,868.2093223,44.79067727,9.113262725,-0.002460371,-0.291221172,0.293681543,,
1,866.0667819,43.92411922,9.883226791,0.003551764,-0.29953122,0.295979456,,
1,863.7105502,43.04672355,10.65075226,0.009563036,-0.307767352,0.298204315,,
1,861.1412084,42.15870672,11.41564979,0.015571937,-0.315927558,0.300355621,,
1,858.3593905,41.26028785,12.17773063,0.021577009,-0.324009802,0.302432793,,
1,855.365783,40.3516886,12.93680676,0.027576745,-0.332012113,0.304435369,,
1,852.1611243,39.43313317,13.69269088,0.03356969,-0.339932494,0.306362804,,
1,848.7462053,38.50484818,14.4451965,0.03955434,-0.347769013,0.308214673,,
1,845.1218685,37.56706268,15.19413792,0.045529245,-0.355519714,0.309990469,,
1,841.2890081,36.62000806,15.9393304,0.051492903,-0.363182707,0.311689804,,
1,837.2485699,35.66391798,16.68059002,0.05744387,-0.370756078,0.313312209,,
1,833.0015508,34.69902835,17.41773393,0.063380651,-0.378237983,0.314857332,,
1,828.5489986,33.72557724,18.15058022,0.069301807,-0.385626551,0.316324744,,
1,823.892012,32.74380483,18.8789481,0.075205852,-0.392919983,0.317714131,,
1,819.03174,31.75395336,19.60265783,0.081091355,-0.400116457,0.319025103,,
1,813.9693818,30.75626707,20.32153086,0.086956837,-0.40721422,0.320257382,,
1,808.7061865,29.75099211,21.03538981,0.092800877,-0.414211497,0.321410619,,
1,803.2434527,28.73837652,21.74405855,0.098622008,-0.421106584,0.322484576,,
1,797.5825282,27.71867015,22.44736223,0.104418819,-0.427897759,0.32347894,,
1,791.7248097,26.6921246,23.14512732,0.110189854,-0.434583368,0.324393513,,
1,785.6717427,25.65899315,23.83718164,0.115933715,-0.441161738,0.325228024,,
1,779.4248205,24.61953072,24.52335447,0.121648959,-0.44763127,0.325982311,,
1,772.9855845,23.57399377,25.20347647,0.1273342,-0.453990344,0.326656144,,
1,766.3556236,22.52264027,25.87737986,0.132988012,-0.460237414,0.327249401,,
1,759.5365735,21.46572964,26.54489834,0.138609025,-0.466370916,0.327761891,,
1,752.5301167,20.40352264,27.20586724,0.144195826,-0.472389359,0.328193533,,
1,745.337982,19.33628136,27.86012344,0.149747061,-0.478291236,0.328544175,,
1,737.961944,18.26426913,28.50750554,0.155261338,-0.484075113,0.328813775,,
1,730.4038225,17.18775044,29.14785379,0.160737318,-0.489739541,0.329002222,,
1,722.6654824,16.10699093,29.78101021,0.166173628,-0.495283143,0.329109515,,
1,714.7488331,15.02225723,30.40681855,0.17156895,-0.500704531,0.329135582,,
1,706.6558278,13.93381701,31.02512444,0.176921928,-0.506002388,0.329080461,,
1,698.3884634,12.84193881,31.63577529,0.182231265,-0.511175387,0.328944121,,
1,689.9487798,11.74689204,32.23862046,0.187495629,-0.516222271,0.328726642,,
1,681.3388592,10.64894688,32.83351118,0.192713743,-0.521141774,0.328428031,,
1,672.5608261,9.54837424,33.42030068,0.197884297,-0.525932704,0.328048406,,
1,663.6168463,8.445445665,33.99884418,0.203006039,-0.530593857,0.327587818,,
1,654.5091266,7.340433288,34.56899894,0.20807768,-0.535124105,0.327046424,,
1,645.2399142,6.233609753,35.13062426,0.213097994,-0.539522308,0.326424314,,
1,635.8114961,5.125248153,35.6835816,0.218065718,-0.543787403,0.325721684,,
1,626.2261987,4.015621959,36.22773449,0.22297965,-0.547918316,0.324938665,,
1,616.486387,2.905004956,36.7629487,0.227838554,-0.551914048,0.324075494,,
1,606.5944641,1.79367117,37.28909215,0.232641255,-0.555773594,0.323132339,,
1,596.5528708,0.681894808,37.80603504,0.237386543,-0.559496021,0.322109477,,
1,586.3640846,-0.430049817,38.31364981,0.242073273,-0.563080391,0.321007118,,
1,576.0306194,-1.541888348,38.81181123,0.246700263,-0.566525839,0.319825575,,
1,565.5550249,-2.653346458,39.30039636,0.251266396,-0.569831495,0.318565099,,
1,554.9398859,-3.764149908,39.77928467,0.255770522,-0.572996564,0.317226041,,
1,544.1878213,-4.874024627,40.24835799,0.260211553,-0.576020244,0.315808692,,
1,533.3014842,-5.982696768,40.70750059,0.264588369,-0.57890181,0.314313441,,
1,522.2835605,-7.089892784,41.15659918,0.268899914,-0.581640531,0.312740617,,
1,511.1367689,-8.19533949,41.59554296,0.273145102,-0.584235751,0.311090649,,
1,499.8638595,-9.298764135,42.02422361,0.277322907,-0.586686809,0.309363902,,
1,488.4676138,-10.39989446,42.44253538,0.281432276,-0.588993121,0.307560845,,
1,476.9508436,-11.49845879,42.85037504,0.285472217,-0.591154098,0.305681881,,
1,465.3163907,-12.59418606,43.24764198,0.289441713,-0.593169226,0.303727514,,
1,453.5671254,-13.68680591,43.63423816,0.293339804,-0.595037989,0.301698185,,
1,441.705947,-14.77604877,44.01006821,0.297165508,-0.596759945,0.299594437,,
1,429.7357818,-15.86164587,44.37503938,0.300917902,-0.59833465,0.297416747,,
1,417.6595833,-16.94332937,44.72906164,0.304596039,-0.599761734,0.295165695,,
1,405.4803313,-18.02083237,45.07204762,0.308199033,-0.601040826,0.292841793,,
1,393.2010307,-19.09388901,45.40391272,0.311725973,-0.60217163,0.290445656,,
1,380.8247112,-20.16223454,45.72457504,0.315176011,-0.603153847,0.287977836,,
1,368.3544265,-21.22560535,46.03395546,0.318548274,-0.603987255,0.285438981,,
1,355.7932536,-22.28373908,46.33197764,0.321841951,-0.604671629,0.282829677,,
1,343.1442916,-23.33637464,46.61856807,0.325056209,-0.605206818,0.280150609,,
1,330.4106616,-24.38325232,46.89365601,0.328190275,-0.605592672,0.277402397,,
1,317.5955052,-25.42411381,47.15717362,0.331243355,-0.605829115,0.27458576,,
1,304.7019846,-26.45870229,47.40905584,0.334214717,-0.605916069,0.271701352,,
1,291.7332809,-27.4867625,47.64924056,0.337103606,-0.605853531,0.268749925,,
1,278.6925941,-28.50804078,47.87766849,0.339909331,-0.605641499,0.265732168,,
1,265.5831416,-29.52228515,48.09428328,0.342631179,-0.605280043,0.262648864,,
1,252.4081582,-30.52924534,48.29903148,0.345268499,-0.604769235,0.259500735,,
1,239.1708944,-31.52867292,48.49186259,0.347820619,-0.604109217,0.256288598,,
1,225.8746164,-32.52032128,48.672729,0.350286931,-0.603300136,0.253013205,,
1,212.5226048,-33.50394576,48.84158612,0.352666805,-0.602342208,0.249675403,,
1,199.1181542,-34.47930366,48.99839225,0.354959675,-0.601235653,0.246275978,,
1,185.6645717,-35.44615431,49.14310872,0.357164954,-0.59998076,0.242815806,,
1,172.1651769,-36.40425918,49.27569982,0.359282118,-0.598577822,0.239295704,,
1,158.6233005,-37.35338185,49.39613285,0.361310626,-0.597027203,0.235716577,,
1,145.0422839,-38.29328816,49.50437807,0.363249997,-0.595329268,0.232079271,,
1,131.4254778,-39.22374618,49.60040879,0.365099731,-0.593484453,0.228384722,,
1,117.7762421,-40.14452634,49.6842013,0.366859393,-0.591493195,0.224633802,,
0,104.0979446,-41.05540146,49.75573495,0.368528529,-0.589356005,0.220827476,,
0,90.39396003,-41.95614679,49.81499206,0.370106747,-0.58707339,0.216966643,,
0,76.66766975,-42.84654008,49.86195803,0.371593637,-0.584645933,0.213052297,,
0,62.92246051,-43.72636165,49.89662126,0.372988852,-0.582074215,0.209085363,,
0,49.16172371,-44.5953944,49.91897322,0.374292028,-0.579358887,0.205066858,,
0,35.38885464,-45.45342392,49.92900836,0.375502865,-0.576500602,0.200997737,,
0,21.65807372,-46.32564961,49.90131313,0.376678566,-0.573500083,0.196821517,,
0,8.506875285,-47.44297951,49.6047711,0.378395595,-0.570358053,0.191962458,,
0,-3.347593041,-48.7195535,49.12503987,0.381117432,-0.567075304,0.185957872,,
0,-13.43670989,-49.31034789,49.30694653,0.384518872,-0.563652629,0.179133757,,
